dup_id,source,connector_code,station_id,station_ref,station_name,timeseries_id,timeseries_ref,timeseries_label,pollutant,last_value,last_value_at,distance_m,lat_lon,aurn_uk_air_id,aurn_networks
DUP000200,json,uk_air_sos,31,2679,Aston Hill,451,39,Aston Hill-Ozone (air),o3,43.905,2026-02-19 19:00:00+00,0.000,52.503850 -3.034178,,
DUP000201,aurn,aurn_register,,UKA00152,Lullington Heath,,,,o3,,,0,50.793700 0.181250,UKA00152,Automatic Urban and Rural Monitoring Network (AURN); UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000201,json,uk_air_sos,1613,2709,Lullington Heath,458,314,Lullington Heath-Ozone (air),o3,40.912,2026-02-19 19:00:00+00,0.000,50.793700 0.181250,,
DUP000202,aurn,aurn_register,,UKA00162,Strathvaich,,,,o3,,,0,57.734456 -4.776583,UKA00162,Automatic Urban and Rural Monitoring Network (AURN); UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000202,json,openaq,16393,425,EEA Strathvaich - UKA00162,1489,738,Strathvaich - UKA00162,o3,82,2026-02-19 19:00:00+00,0.000,57.734456 -4.776583,,
DUP000202,json,uk_air_sos,2271,2736,Strathvaich,465,483,Strathvaich-Ozone (air),o3,73.043,2026-02-19 19:00:00+00,0.000,57.734456 -4.776583,,
DUP000203,aurn,aurn_register,,UKA00166,Lough Navar,,,,o3,,,0,54.439510 -7.900328,UKA00166,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals; UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000203,json,openaq,16445,2361,DEFRA Lough Navar,1645,4347,Lough Navar,o3,59,2026-02-19 19:00:00+00,0.000,54.439510 -7.900328,,
DUP000203,json,uk_air_sos,1605,2713,Lough Navar,459,319,Lough Navar-Ozone (air),o3,35.523,2026-02-19 19:00:00+00,0.000,54.439510 -7.900328,,
DUP000204,aurn,aurn_register,,UKA00168,Yarner Wood,,,,o3,,,0,50.597600 -3.716510,UKA00168,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals; UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000204,json,uk_air_sos,2429,2746,Yarner Wood,468,530,Yarner Wood-Ozone (air),o3,62.665,2026-02-19 19:00:00+00,0.000,50.597600 -3.716510,,
DUP000205,aurn,aurn_register,,UKA00169,High Muffles,,,,o3,,,0,54.334497 -0.808820,UKA00169,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase); TOMPs; UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000205,json,uk_air_sos,1116,2701,High Muffles,455,246,High Muffles-Ozone (air),o3,52.686,2026-02-19 19:00:00+00,0.000,54.334497 -0.808820,,
DUP000206,aurn,aurn_register,,UKA00170,Glazebury,,,,o3,,,0,53.460080 -2.472056,UKA00170,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000206,json,uk_air_sos,901,2690,Glazebury,454,214,Glazebury-Ozone (air),o3,23.948,2026-02-19 19:00:00+00,0.000,53.460080 -2.472056,,
DUP000207,aurn,aurn_register,,UKA00171,Ladybower,,,,o3,,,0,53.403370 -1.752006,UKA00171,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network
DUP000207,json,uk_air_sos,1242,2704,Ladybower,456,282,Ladybower-Ozone (air),o3,38.317,2026-02-19 19:00:00+00,0.000,53.403370 -1.752006,,
DUP000208,aurn,aurn_register,,UKA00181,Sheffield Tinsley,,,,o3,,,0,53.410580 -1.396139,UKA00181,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals; PAH Digitel (solid phase)
DUP000208,json,uk_air_sos,2135,787434,Sheffield Tinsley,,,Sheffield Tinsley-Ozone (air),o3,,,0.000,53.410580 -1.396139,,
DUP000208,json,uk_air_sos,7644,9924,Sheffield Tinsley,517,5047,Sheffield Tinsley-Ozone (air),o3,14.768,2026-02-19 18:00:00+00,0.000,53.410580 -1.396139,,
DUP000209,aurn,aurn_register,,UKA00211,London Bloomsbury,,,,o3,,,0,51.522290 -0.125889,UKA00211,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000209,json,uk_air_sos,1384,840,London Bloomsbury,492,150,London Bloomsbury-Ozone (air),o3,13.571,2026-02-19 19:00:00+00,0.000,51.522290 -0.125889,,
DUP000210,aurn,aurn_register,,UKA00212,Belfast Centre,,,,o3,,,0,54.599650 -5.928833,UKA00212,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Heavy Metals; Non-Automatic Hydrocarbon Network; UKEAP: National Ammonia Monitoring Network
DUP000210,json,uk_air_sos,281,758,Belfast Centre,482,63,Belfast Centre-Ozone (air),o3,37.519,2026-02-19 18:00:00+00,0.000,54.599650 -5.928833,,
DUP000211,aurn,aurn_register,,UKA00213,Newcastle Centre,,,,o3,,,0,54.978250 -1.610528,UKA00213,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase)
DUP000211,json,uk_air_sos,1763,1040,Newcastle Centre,427,368,Newcastle Centre-Ozone (air),o3,54.483,2026-02-19 19:00:00+00,0.000,54.978250 -1.610528,,
DUP000212,aurn,aurn_register,,UKA00217,Cardiff Centre,,,,o3,,,0,51.481780 -3.176250,UKA00217,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000212,json,uk_air_sos,500,813,Cardiff Centre,491,127,Cardiff Centre-Ozone (air),o3,46.5,2026-02-19 19:00:00+00,0.000,51.481780 -3.176250,,
DUP000213,aurn,aurn_register,,UKA00220,Middlesbrough,,,,o3,,,0,54.569297 -1.220874,UKA00220,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase)
DUP000213,json,uk_air_sos,1704,1019,Middlesbrough,425,348,Middlesbrough-Ozone (air),o3,59.671,2026-02-19 19:00:00+00,0.000,54.569297 -1.220874,,
DUP000214,aurn,aurn_register,,UKA00222,Leeds Centre,,,,o3,,,0,53.803780 -1.546472,UKA00222,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000214,json,uk_air_sos,1272,978,Leeds Centre,502,305,Leeds Centre-Ozone (air),o3,31.931,2026-02-19 18:00:00+00,0.000,53.803780 -1.546472,,
DUP000215,aurn,aurn_register,,UKA00235,Southampton Centre,,,,o3,,,0,50.908173 -1.395757,UKA00235,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase)
DUP000215,json,uk_air_sos,2155,1133,Southampton Centre,443,467,Southampton Centre-Ozone (air),o3,34.725,2026-02-19 19:00:00+00,0.000,50.908173 -1.395757,,
DUP000216,aurn,aurn_register,,UKA00247,Liverpool Speke,,,,o3,,,0,53.346330 -2.844333,UKA00247,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase)
DUP000216,json,uk_air_sos,1363,1006,Liverpool Speke,423,331,Liverpool Speke-Ozone (air),o3,16.564,2026-02-19 19:00:00+00,0.000,53.346330 -2.844333,,
DUP000217,aurn,aurn_register,,UKA00248,Manchester Piccadilly,,,,o3,,,0,53.481520 -2.237881,UKA00248,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000217,json,uk_air_sos,1650,1011,Manchester Piccadilly,424,339,Manchester Piccadilly-Ozone (air),o3,17.961,2026-02-19 19:00:00+00,0.000,53.481520 -2.237881,,
DUP000218,aurn,aurn_register,,UKA00251,Rochester Stoke,,,,o3,,,0,51.456170 0.634889,UKA00251,Automatic Urban and Rural Monitoring Network (AURN)
DUP000218,json,uk_air_sos,1967,2729,Rochester Stoke,463,434,Rochester Stoke-Ozone (air),o3,32.53,2026-02-19 19:00:00+00,0.000,51.456170 0.634889,,
DUP000219,aurn,aurn_register,,UKA00253,London N. Kensington,,,,o3,,,0,51.521050 -0.213419,UKA00253,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000219,json,uk_air_sos,1573,956,London N. Kensington,500,277,London N. Kensington-Ozone (air),o3,28.339,2026-02-19 19:00:00+00,0.000,51.521050 -0.213419,,
DUP000220,aurn,aurn_register,,UKA00263,Exeter Roadside,,,,o3,,,0,50.725083 -3.532465,UKA00263,Automatic Urban and Rural Monitoring Network (AURN)
DUP000220,json,uk_air_sos,836,886,Exeter Roadside,494,203,Exeter Roadside-Ozone (air),o3,38.317,2026-02-19 19:00:00+00,0.000,50.725083 -3.532465,,
DUP000221,aurn,aurn_register,,UKA00265,Leamington Spa,,,,o3,,,0,52.288810 -1.533119,UKA00265,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000221,json,uk_air_sos,7627,7635,Leamington Spa,483,2144,Leamington Spa-Ozone (air),o3,8.781,2026-02-19 19:00:00+00,0.000,52.288810 -1.533119,,
DUP000221,json,uk_air_sos,1252,964,Leamington Spa,501,287,Leamington Spa-Ozone (air),o3,,,0.000,52.288810 -1.533119,,
DUP000222,aurn,aurn_register,,UKA00266,London Hillingdon,,,,o3,,,0,51.496330 -0.460861,UKA00266,Automatic Urban and Rural Monitoring Network (AURN)
DUP000222,json,uk_air_sos,1494,920,London Hillingdon,497,243,London Hillingdon-Ozone (air),o3,28.139,2026-02-19 18:00:00+00,0.000,51.496330 -0.460861,,
DUP000223,aurn,aurn_register,,UKA00272,Thurrock,,,,o3,,,0,51.477070 0.317969,UKA00272,Automatic Urban and Rural Monitoring Network (AURN)
DUP000223,json,uk_air_sos,2333,1161,Thurrock,446,497,Thurrock-Ozone (air),o3,22.352,2026-02-19 19:00:00+00,0.000,51.477070 0.317969,,
DUP000224,aurn,aurn_register,,UKA00315,London Marylebone Road,,,,o3,,,0,51.522530 -0.154611,UKA00315,Automatic Hydrocarbon Network; Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Heavy Metals; PAH Digitel (solid phase); Particle Concentrations and Numbers Network; UK Urban NO2 Network
DUP000224,json,uk_air_sos,1552,1028,London Marylebone Road,426,358,London Marylebone Road-Ozone (air),o3,18.56,2026-02-19 19:00:00+00,0.000,51.522530 -0.154611,,
DUP000225,aurn,aurn_register,,UKA00323,Narberth,,,,o3,,,0,51.782616 -4.692370,UKA00323,Automatic Urban and Rural Monitoring Network (AURN); UKEAP: Acid Gases & Aerosol Network; UKEAP: National Ammonia Monitoring Network
DUP000225,json,uk_air_sos,1732,2724,Narberth,462,403,Narberth-Ozone (air),o3,50.292,2026-02-19 19:00:00+00,0.000,51.782616 -4.692370,,
DUP000226,aurn,aurn_register,,UKA00337,Stoke-on-Trent Centre,,,,o3,,,0,53.028210 -2.175133,UKA00337,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000226,json,uk_air_sos,2253,1140,Stoke-on-Trent Centre,444,473,Stoke-on-Trent Centre-Ozone (air),o3,17.961,2026-02-19 19:00:00+00,0.000,53.028210 -2.175133,,
DUP000227,aurn,aurn_register,,UKA00339,Salford Eccles,,,,o3,,,0,53.484810 -2.334139,UKA00339,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000227,json,uk_air_sos,2031,872,Salford Eccles,,,Salford Eccles-Ozone (air),o3,,,0.000,53.484810 -2.334139,,
DUP000227,json,uk_air_sos,7643,9923,Salford Eccles,516,1285,Salford Eccles-Ozone (air),o3,9.18,2026-02-19 19:00:00+00,0.000,53.484810 -2.334139,,
DUP000228,aurn,aurn_register,,UKA00353,Barnsley Gawber,,,,o3,,,0,53.562920 -1.510436,UKA00353,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Non-Automatic Hydrocarbon Network
DUP000228,json,uk_air_sos,241,752,Barnsley Gawber,481,46,Barnsley Gawber-Ozone (air),o3,32.929,2026-02-19 19:00:00+00,0.000,53.562920 -1.510436,,
DUP000229,aurn,aurn_register,,UKA00360,Plymouth Centre,,,,o3,,,0,50.371670 -4.142361,UKA00360,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000229,json,uk_air_sos,1888,1082,Plymouth Centre,437,408,Plymouth Centre-Ozone (air),o3,47.897,2026-02-19 19:00:00+00,0.000,50.371670 -4.142361,,
DUP000230,aurn,aurn_register,,UKA00362,Wicken Fen,,,,o3,,,0,52.298500 0.290917,UKA00362,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000230,json,uk_air_sos,2373,2742,Wicken Fen,467,513,Wicken Fen-Ozone (air),o3,31.332,2026-02-19 19:00:00+00,0.000,52.298500 0.290917,,
DUP000231,aurn,aurn_register,,UKA00406,Wirral Tranmere,,,,o3,,,0,53.372870 -3.022722,UKA00406,Automatic Urban and Rural Monitoring Network (AURN)
DUP000231,json,uk_air_sos,2391,1166,Wirral Tranmere,447,501,Wirral Tranmere-Ozone (air),o3,28.339,2026-02-19 19:00:00+00,0.000,53.372870 -3.022722,,
DUP000232,aurn,aurn_register,,UKA00408,Preston,,,,o3,,,0,53.765590 -2.680353,UKA00408,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000232,json,uk_air_sos,1943,1092,Preston,439,417,Preston-Ozone (air),o3,19.358,2026-02-19 19:00:00+00,0.000,53.765590 -2.680353,,
DUP000233,aurn,aurn_register,,UKA00409,Southend-on-Sea,,,,o3,,,0,51.544166 0.678331,UKA00409,Automatic Urban and Rural Monitoring Network (AURN)
DUP000233,json,uk_air_sos,2164,1117,Southend-on-Sea,442,449,Southend-on-Sea-Ozone (air),o3,24.747,2026-02-19 19:00:00+00,0.000,51.544166 0.678331,,
DUP000234,aurn,aurn_register,,UKA00421,Portsmouth,,,,o3,,,0,50.828810 -1.068583,UKA00421,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000234,json,uk_air_sos,1902,1089,Portsmouth,438,413,Portsmouth-Ozone (air),o3,34.925,2026-02-19 19:00:00+00,0.000,50.828810 -1.068583,,
DUP000235,aurn,aurn_register,,UKA00429,Bournemouth,,,,o3,,,0,50.739570 -1.826744,UKA00429,Automatic Urban and Rural Monitoring Network (AURN)
DUP000235,json,uk_air_sos,413,790,Bournemouth,486,94,Bournemouth-Ozone (air),o3,-99,2026-02-19 18:00:00+00,0.000,50.739570 -1.826744,,
DUP000236,aurn,aurn_register,,UKA00433,Weybourne,,,,o3,,,0,52.950490 1.122017,UKA00433,Automatic Urban and Rural Monitoring Network (AURN); Ozone / UV; TOMPs
DUP000236,json,openaq,16435,2333,EEA Weybourne - UKA00433,1613,4262,Weybourne - UKA00433,o3,52,2026-02-19 19:00:00+00,0.000,52.950490 1.122017,,
DUP000236,json,uk_air_sos,2367,2741,Weybourne,466,510,Weybourne-Ozone (air),o3,49.094,2026-02-19 19:00:00+00,0.000,52.950490 1.122017,,
DUP000237,aurn,aurn_register,,UKA00435,London Westminster,,,,o3,,,0,51.494670 -0.131931,UKA00435,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals
DUP000237,json,uk_air_sos,1594,932,London Westminster,,,London Westminster-Ozone (air),o3,,,0.000,51.494670 -0.131931,,
DUP000237,json,uk_air_sos,7641,9921,London Westminster,514,1296,London Westminster-Ozone (air),o3,21.753,2026-02-19 18:00:00+00,0.000,51.494670 -0.131931,,
DUP000238,aurn,aurn_register,,UKA00445,St Osyth,,,,o3,,,0,51.777874 1.049010,UKA00445,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000238,json,uk_air_sos,2267,2721,St Osyth,461,390,St Osyth-Ozone (air),o3,36.521,2026-02-19 19:00:00+00,0.000,51.777874 1.049010,,
DUP000239,aurn,aurn_register,,UKA00450,Hull Freetown,,,,o3,,,0,53.748780 -0.341222,UKA00450,Automatic Urban and Rural Monitoring Network (AURN)
DUP000239,json,uk_air_sos,1164,946,Hull Freetown,499,265,Hull Freetown-Ozone (air),o3,25.944,2026-02-19 19:00:00+00,0.000,53.748780 -0.341222,,
DUP000240,aurn,aurn_register,,UKA00451,Auchencorth Moss,,,,o3,,,0,55.792160 -3.242900,UKA00451,Automatic Hydrocarbon Network; Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; Heavy Metals; PAH Deposition; PAH Digitel (solid phase); Particle Size Composition; Rural Automatic Mercury network; TOMPs; UKEAP: Acid Gases & Aerosol Network; UKEAP: MARGA Network; UKEAP: National Ammonia Monitoring Network; UKEAP: Precip-Net; UKEAP: Precip-Net; UKEAP: Rural NO2
DUP000240,json,openaq,16511,2550,DEFRA Auchencorth Moss,1858,5149,Auchencorth Moss,o3,61,2026-02-19 19:00:00+00,0.000,55.792160 -3.242900,,
DUP000240,json,uk_air_sos,169,2674,Auchencorth Moss,450,24,Auchencorth Moss-Ozone (air),o3,52.088,2026-02-19 19:00:00+00,0.000,55.792160 -3.242900,,
DUP000241,aurn,aurn_register,,UKA00454,Edinburgh St Leonards,,,,o3,,,0,55.945589 -3.182186,UKA00454,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000241,json,uk_air_sos,816,881,Edinburgh St Leonards,493,195,Edinburgh St Leonards-Ozone (air),o3,55.48,2026-02-19 19:00:00+00,0.000,55.945589 -3.182186,,
DUP000242,aurn,aurn_register,,UKA00462,Reading New Town,,,,o3,,,0,51.453090 -0.944067,UKA00462,Automatic Urban and Rural Monitoring Network (AURN)
DUP000242,json,uk_air_sos,1956,1105,Reading New Town,441,429,Reading New Town-Ozone (air),o3,21.354,2026-02-19 19:00:00+00,0.000,51.453090 -0.944067,,
DUP000243,aurn,aurn_register,,UKA00472,London Harlington,,,,o3,,,0,51.488790 -0.441614,UKA00472,Automatic Urban and Rural Monitoring Network (AURN)
DUP000243,json,uk_air_sos,1481,940,London Harlington,498,261,London Harlington-Ozone (air),o3,26.243,2026-02-19 19:00:00+00,0.000,51.488790 -0.441614,,
DUP000244,aurn,aurn_register,,UKA00482,Wigan Centre,,,,o3,,,0,53.549140 -2.638139,UKA00482,Automatic Urban and Rural Monitoring Network (AURN)
DUP000244,json,uk_air_sos,2384,1178,Wigan Centre,449,517,Wigan Centre-Ozone (air),o3,20.755,2026-02-19 19:00:00+00,0.000,53.549140 -2.638139,,
DUP000245,aurn,aurn_register,,UKA00483,Brighton Preston Park,,,,o3,,,0,50.840836 -0.147572,UKA00483,Automatic Urban and Rural Monitoring Network (AURN)
DUP000245,json,uk_air_sos,424,801,Brighton Preston Park,488,105,Brighton Preston Park-Ozone (air),o3,28.738,2026-02-19 19:00:00+00,0.000,50.840836 -0.147572,,
DUP000246,aurn,aurn_register,,UKA00484,Sunderland Silksworth,,,,o3,,,0,54.883610 -1.406878,UKA00484,Automatic Urban and Rural Monitoring Network (AURN)
DUP000246,json,uk_air_sos,2277,1150,Sunderland Silksworth,445,481,Sunderland Silksworth-Ozone (air),o3,54.682,2026-02-19 19:00:00+00,0.000,54.883610 -1.406878,,
DUP000247,aurn,aurn_register,,UKA00486,Lerwick,,,,o3,,,0,60.139220 -1.185319,UKA00486,Automatic Urban and Rural Monitoring Network (AURN); Ozone / UV
DUP000247,json,openaq,16463,2417,DEFRA Lerwick,1687,4542,Lerwick,o3,90,2026-02-19 19:00:00+00,0.000,60.139220 -1.185319,,
DUP000247,json,uk_air_sos,1329,2708,Lerwick,457,311,Lerwick-Ozone (air),o3,90.405,2026-02-19 19:00:00+00,0.000,60.139220 -1.185319,,
DUP000248,aurn,aurn_register,,UKA00488,Blackpool Marton,,,,o3,,,0,53.804890 -3.007175,UKA00488,Automatic Urban and Rural Monitoring Network (AURN)
DUP000248,json,uk_air_sos,377,784,Blackpool Marton,485,87,Blackpool Marton-Ozone (air),o3,34.925,2026-02-19 18:00:00+00,0.000,53.804890 -3.007175,,
DUP000249,aurn,aurn_register,,UKA00489,Leominster,,,,o3,,,0,52.221593 -2.736840,UKA00489,Automatic Urban and Rural Monitoring Network (AURN)
DUP000249,json,uk_air_sos,1327,993,Leominster,522,310,Leominster-Ozone (air),o3,21.554,2026-02-19 19:00:00+00,0.000,52.221593 -2.736840,,
DUP000250,aurn,aurn_register,,UKA00494,Bristol St Paul's,,,,o3,,,0,51.462839 -2.584482,UKA00494,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000250,json,uk_air_sos,439,795,Bristol St Paul's,487,101,Bristol St Paul's-Ozone (air),o3,26.343,2026-02-19 19:00:00+00,0.000,51.462839 -2.584482,,
DUP000251,aurn,aurn_register,,UKA00495,Fort William,,,,o3,,,0,56.822660 -5.101102,UKA00495,Automatic Urban and Rural Monitoring Network (AURN)
DUP000251,json,uk_air_sos,842,890,Fort William,495,206,Fort William-Ozone (air),o3,63.862,2026-02-19 18:00:00+00,0.000,56.822660 -5.101102,,
DUP000252,aurn,aurn_register,,UKA00501,Port Talbot Margam,,,,o3,,,0,51.583950 -3.770822,UKA00501,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals; Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase)
DUP000252,json,uk_air_sos,1932,1097,Port Talbot Margam,440,423,Port Talbot Margam-Ozone (air),o3,23.35,2026-02-19 19:00:00+00,0.000,51.583950 -3.770822,,
DUP000253,aurn,aurn_register,,UKA00518,Oxford St Ebbes,,,,o3,,,0,51.744806 -1.260278,UKA00518,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000253,json,uk_air_sos,1870,787433,Oxford St Ebbes,,,Oxford St Ebbes-Ozone (air),o3,,,0.000,51.744806 -1.260278,,
DUP000253,json,uk_air_sos,7642,9922,Oxford St Ebbes,515,5088,Oxford St Ebbes-Ozone (air),o3,25.345,2026-02-19 18:00:00+00,0.000,51.744806 -1.260278,,
DUP000254,aurn,aurn_register,,UKA00523,York Bootham,,,,o3,,,0,53.967513 -1.086514,UKA00523,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000254,json,uk_air_sos,2438,787438,York Bootham,,,York Bootham-Ozone (air),o3,,,0.000,53.967513 -1.086514,,
DUP000254,json,uk_air_sos,7648,9928,York Bootham,521,5089,York Bootham-Ozone (air),o3,32.33,2026-02-19 18:00:00+00,0.000,53.967513 -1.086514,,
DUP000255,aurn,aurn_register,,UKA00537,Charlton Mackrell,,,,o3,,,0,51.056250 -2.683450,UKA00537,Automatic Urban and Rural Monitoring Network (AURN)
DUP000255,json,uk_air_sos,556,2717,Charlton Mackrell,460,336,Charlton Mackrell-Ozone (air),o3,,,0.000,51.056250 -2.683450,,
DUP000255,json,uk_air_sos,7626,7489,Charlton Mackrell,480,2193,Charlton Mackrell-Ozone (air),o3,42.109,2026-02-19 18:00:00+00,0.000,51.056250 -2.683450,,
DUP000256,aurn,aurn_register,,UKA00546,Eastbourne,,,,o3,,,0,50.805778 0.271611,UKA00546,Automatic Urban and Rural Monitoring Network (AURN)
DUP000256,json,uk_air_sos,781,787429,Eastbourne,,,Eastbourne-Ozone (air),o3,,,0.000,50.805778 0.271611,,
DUP000256,json,uk_air_sos,7637,9917,Eastbourne,510,5131,Eastbourne-Ozone (air),o3,34.725,2026-02-19 18:00:00+00,0.000,50.805778 0.271611,,
DUP000257,aurn,aurn_register,,UKA00549,Norwich Lakenfields,,,,o3,,,0,52.614823 1.302686,UKA00549,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
